,name,cuisine,latitude,longitude,address,rating,review_count,price
1462,Fish Mart Sakuraya,finnish,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
1463,Hai Di Lao,finnish,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
1464,Maharajah,finnish,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
1465,Chao Shan Cuisine,finnish,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1466,Bincho at Hua Bee,finnish,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
1467,Big Street,finnish,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
1468,Shang Palace,finnish,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1469,Beauty in the Pot,finnish,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1470,SushiAirways Sushibar,finnish,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
1471,Sushi Jin,finnish,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
1472,Ash & Elm,finnish,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
1473,Sky Bar,finnish,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
1474,Firebake,finnish,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
1475,Red House,finnish,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
1487,Brotzeit Raffles City,german,1.2946698,103.85303,"252 North Bridge Road, #01-17, Singapore 179103, Singapore",4,23,$$$
1488,Brotzeit Vivocity,german,1.263418,103.82202,"1 Harbourfront Walk, #01-149/151, Singapore 098585, Singapore",3.5,18,$$$
1489,Paulaner Singapore Clarke Quay,german,1.2913782,103.845684,"3B River Valley Road, Singapore 179021, Singapore",3,4,$$$
1518,Pondok Gurame,indonesian,1.390881427,103.9861038,"2 Netheravon Rd, #04-03, Changi Civil Service Club, Singapore 508503, Singapore",5,1,$$$
1519,Pagi Sore,indonesian,1.2752699,103.8435,"100 Tras St, #02-28 100AM, Singapore 079027, Singapore",3.5,5,$$$
1620,Jumbo Seafood,jamaican,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
1621,Yardbird Table & Bar,jamaican,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
1622,Coffee Lounge,jamaican,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
1623,The Garden @ Sentosa,jamaican,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
1624,Happy Crab,jamaican,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
1625,Hana Hana,jamaican,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
1626,The Naked Finn,jamaican,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
1627,Hai Di Lao,jamaican,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1628,Cook & Brew,jamaican,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
1629,8 Korean BBQ,jamaican,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
1630,Salted & Hung,jamaican,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
1631,National Kitchen By Violet Oon,jamaican,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
1632,10 Scotts,jamaican,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
1633,My Little Spanish Place,jamaican,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
1634,Sabio By The Sea,jamaican,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
1635,San Laksa Steamboat,jamaican,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
1636,Paddy Hills,jamaican,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
1637,Zzapi,jamaican,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
1638,PS Cafe,jamaican,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
1639,The Wall,jamaican,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
1640,Bigmama,jamaican,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
1641,Hansik Korean Restaurant,jamaican,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
1642,Antoinette,jamaican,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
1643,My Little Tapas Bar,jamaican,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
1644,Dashi Master Marusaya,jamaican,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
1645,Kantipur Tandoori,jamaican,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
1646,Blu Kouzina,jamaican,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1647,Tomi Sushi,jamaican,1.319782,103.843661,"238 Thomson Rd, #02-76/77, Singapore 307683, Singapore",4,19,$$$
1648,Shabestan,jamaican,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
1649,Seoul Yummy,jamaican,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
1650,Wah Lok Cantonese Restaurant,jamaican,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
1651,Fine Palate Cafe,jamaican,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
1652,Nagae,jamaican,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
1653,TWG Tea Salon & Boutique,jamaican,1.2835,103.85068,"9 Raffles Pl, #01-22, Republic Plaza, Singapore 048619, Singapore",4,4,$$$
1654,Cin Cin,jamaican,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
1655,The Peranakan,jamaican,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
1656,Fish Mart Sakuraya,jamaican,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
1657,Hai Di Lao,jamaican,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
1658,Maharajah,jamaican,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
1659,Chao Shan Cuisine,jamaican,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1660,Bincho at Hua Bee,jamaican,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
1661,Big Street,jamaican,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
1662,Shang Palace,jamaican,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1663,Beauty in the Pot,jamaican,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1664,SushiAirways Sushibar,jamaican,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
1665,Sushi Jin,jamaican,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
1666,Ash & Elm,jamaican,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
1667,Sky Bar,jamaican,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
1668,Firebake,jamaican,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
1669,Red House,jamaican,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
1688,Blu Kouzina,mediterranean,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1689,Pollen,mediterranean,1.284733313,103.8647894,"211 Marina Way, Singapore 018977, Singapore",3,1,$$$
1690,Ambrosia,mediterranean,1.30136,103.8597183,"19 & 25a Baghdad St, Singapore 199658, Singapore",1.5,2,$$$
1691,Original Sin,mediterranean,1.311231,103.796539,"43 Jln Merah Saga, #01-62, Singapore 278115, Singapore",3.5,23,$$$
1692,UNA at One Rochester,mediterranean,1.305308,103.787689,"1 Rochester Park, Singapore 139212, Singapore",3.5,4,$$$
1693,Medzs,mediterranean,1.300650846,103.8389947,"Orchard Central, 181 Orchard Road, #B2-01/03, Singapore 238896, Singapore",3.5,14,$$$
1714,Margarita's Dempsey Hill,mexican,1.304008601,103.8102308,"11 Dempsey Rd, #01-19, Singapore 249673, Singapore",3.5,26,$$$
1715,Super Loco,mexican,1.29026,103.83919,"60 Robertson Quay, #01-13, Singapore 238252, Singapore",2.5,47,$$$
1716,Lucha Loco,mexican,1.278970824,103.8432071,"15 Duxton Hill, Singapore 089598, Singapore",3.5,42,$$$
1717,Muchos,mexican,1.299200168,103.8450523,"68, Orchard Road, #01-34C, Plaza Singapura, Singapore 238839, Singapore",2,8,$$$
1718,El Mero Mero,mexican,1.295027,103.85249,"30 Victoria St, #01-20, Singapore 187996, Singapore",2.5,34,$$$
1819,Jumbo Seafood,nepalese,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
1820,Yardbird Table & Bar,nepalese,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
1821,Coffee Lounge,nepalese,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
1822,The Garden @ Sentosa,nepalese,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
1823,Happy Crab,nepalese,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
1824,Hana Hana,nepalese,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
1825,The Naked Finn,nepalese,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
1826,Hai Di Lao,nepalese,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1827,Cook & Brew,nepalese,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
1828,8 Korean BBQ,nepalese,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
1829,Salted & Hung,nepalese,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
1830,National Kitchen By Violet Oon,nepalese,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
1831,10 Scotts,nepalese,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
1832,My Little Spanish Place,nepalese,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
1833,Sabio By The Sea,nepalese,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
1834,San Laksa Steamboat,nepalese,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
1835,Paddy Hills,nepalese,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
1836,Zzapi,nepalese,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
1837,PS Cafe,nepalese,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
1838,The Wall,nepalese,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
1839,Bigmama,nepalese,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
1840,Hansik Korean Restaurant,nepalese,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
1841,Antoinette,nepalese,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
1842,My Little Tapas Bar,nepalese,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
1843,Dashi Master Marusaya,nepalese,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
1844,Kantipur Tandoori,nepalese,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
1845,Blu Kouzina,nepalese,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1846,Tomi Sushi,nepalese,1.319782,103.843661,"238 Thomson Rd, #02-76/77, Singapore 307683, Singapore",4,19,$$$
1847,Shabestan,nepalese,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
1848,Seoul Yummy,nepalese,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
1849,Wah Lok Cantonese Restaurant,nepalese,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
1850,Fine Palate Cafe,nepalese,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
1851,Nagae,nepalese,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
1852,TWG Tea Salon & Boutique,nepalese,1.2835,103.85068,"9 Raffles Pl, #01-22, Republic Plaza, Singapore 048619, Singapore",4,4,$$$
1853,Cin Cin,nepalese,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
1854,The Peranakan,nepalese,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
1855,Fish Mart Sakuraya,nepalese,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
1856,Hai Di Lao,nepalese,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
1857,Maharajah,nepalese,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
1858,Chao Shan Cuisine,nepalese,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1859,Bincho at Hua Bee,nepalese,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
1860,Big Street,nepalese,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
1861,Shang Palace,nepalese,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1862,Beauty in the Pot,nepalese,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1863,SushiAirways Sushibar,nepalese,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
1864,Sushi Jin,nepalese,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
1865,Ash & Elm,nepalese,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
1866,Sky Bar,nepalese,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
1867,Firebake,nepalese,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
1868,Red House,nepalese,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
1969,Jumbo Seafood,peranakan,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
1970,Yardbird Table & Bar,peranakan,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
1971,Coffee Lounge,peranakan,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
1972,The Garden @ Sentosa,peranakan,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
1973,Happy Crab,peranakan,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
1974,Hana Hana,peranakan,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
1975,The Naked Finn,peranakan,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
1976,Hai Di Lao,peranakan,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1977,Cook & Brew,peranakan,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
1978,8 Korean BBQ,peranakan,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
1979,Salted & Hung,peranakan,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
1980,National Kitchen By Violet Oon,peranakan,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
1981,10 Scotts,peranakan,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
1982,My Little Spanish Place,peranakan,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
1983,Sabio By The Sea,peranakan,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
1984,San Laksa Steamboat,peranakan,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
1985,Paddy Hills,peranakan,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
1986,Zzapi,peranakan,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
1987,PS Cafe,peranakan,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
1988,The Wall,peranakan,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
1989,Bigmama,peranakan,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
1990,Hansik Korean Restaurant,peranakan,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
1991,Antoinette,peranakan,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
1992,My Little Tapas Bar,peranakan,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
1993,Dashi Master Marusaya,peranakan,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
1994,Kantipur Tandoori,peranakan,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
1995,Blu Kouzina,peranakan,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1996,Tomi Sushi,peranakan,1.319782,103.843661,"238 Thomson Rd, #02-76/77, Singapore 307683, Singapore",4,19,$$$
1997,Shabestan,peranakan,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
1998,Seoul Yummy,peranakan,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
1999,Wah Lok Cantonese Restaurant,peranakan,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
2000,Fine Palate Cafe,peranakan,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
2001,Nagae,peranakan,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
2002,TWG Tea Salon & Boutique,peranakan,1.2835,103.85068,"9 Raffles Pl, #01-22, Republic Plaza, Singapore 048619, Singapore",4,4,$$$
2003,Cin Cin,peranakan,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
2004,The Peranakan,peranakan,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
2005,Fish Mart Sakuraya,peranakan,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
2006,Hai Di Lao,peranakan,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
2007,Maharajah,peranakan,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
2008,Chao Shan Cuisine,peranakan,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
2009,Bincho at Hua Bee,peranakan,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
2010,Big Street,peranakan,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
2011,Shang Palace,peranakan,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
2012,Beauty in the Pot,peranakan,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
2013,SushiAirways Sushibar,peranakan,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
2014,Sushi Jin,peranakan,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
2015,Ash & Elm,peranakan,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
2016,Sky Bar,peranakan,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
2017,Firebake,peranakan,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
2018,Red House,peranakan,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
2020,Shabestan,persian,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
2028,Boca Restaurant,portuguese,1.27878,103.8409729,"6 Bukit Pasoh Rd, Singapore 089820, Singapore",4.5,3,$$$
2058,sufood,taiwanese,1.29383,103.8533325,"252 North Bridge Road, Raffles City Shopping Centre, #02-19, Singapore, Singapore",4,6,$$$
2059,Joie By Dozo,taiwanese,1.301571555,103.8388208,"181 Orchard Rd, #12-01, Singapore 238896, Singapore",4.5,21,$$$
2060,Din Tai Fung,taiwanese,1.33285,103.74333,"50 Jurong Gateway Rd, #02-07, Singapore 609690, Singapore",5,4,$$$
2073,Deli Turk Turkish Cuisine,turkish,1.313744072,103.9317776,"162 Upper East Coast Road, Singapore 455259, Singapore",2.5,3,$$$
2174,Jumbo Seafood,indian,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
2175,Yardbird Table & Bar,indian,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
2176,Happy Crab,indian,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
2177,Coffee Lounge,indian,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
2178,The Garden @ Sentosa,indian,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
2179,Bigmama,indian,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
2180,The Wall,indian,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
2181,San Laksa Steamboat,indian,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
2182,Hana Hana,indian,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
2183,The Naked Finn,indian,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
2184,Hai Di Lao,indian,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
2185,Cook & Brew,indian,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
2186,8 Korean BBQ,indian,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
2187,Salted & Hung,indian,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
2188,Chao Shan Cuisine,indian,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
2189,Red Eye Smokehouse,indian,1.31077,103.86106,"1 Cavan Rd, Singapore 209842, Singapore",4.5,10,$$$
2190,National Kitchen By Violet Oon,indian,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
2191,Decker Barbecue,indian,1.289996091,103.8393263,"60 Robertson Quay, #01-17, Singapore 238252, Singapore",4,21,$$$
2192,10 Scotts,indian,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
2193,My Little Spanish Place,indian,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
2194,Sabio By The Sea,indian,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
2195,Cin Cin,indian,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
